placeid,contentsid,contentscd,title,regioncd_value,regioncd_label,region1cd_value,region1cd_label,region2cd_value,region2cd_label,tag
839,CNTS_200000000014294,c4,주네가네,2,동부,region1,제주시,16,구좌,"반려동물,반려동물동반입장,오션뷰,핫도그,구름라떼,해안도로,반려동물동반_식당카페,음식,카페,공용주차장,화장실,무료 WIFI,어린이 출입가능,가능"
840,CNTS_300000000012661,c4,조남매구움과자,2,동부,region1,제주시,16,구좌,"다쿠아즈, 아메리카노, 수제청에이드, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페,다쿠아즈, 아메리카노, 수제청에이드,어린이 출입가능,가능"
841,CNTS_200000000014166,c6,제주 남서부권 오름 가뿐하게 오르기 <쓰리 오름 챌린지>,2,동부,region1,제주시,16,구좌,"오름, 오름정복, 도전챌린지, 쓰리픽스, 제주여행챌린지,"
842,CONT_000000000501221,c4,딕시,4,남부,region2,서귀포시,21,서귀포시내,"카페,드립커피,에티오피아 이가체프,코스타리카 따라쥬,케냐AA,G2,음식,핸드드립커피,아메리카노,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,경보 및 피난시설,아주 어려움"
843,CNTS_200000000008045,c2,인연의숲,2,동부,region1,제주시,16,구좌,"쇼핑,잡화,책,엽서"
844,CNTS_200000000014867,c4,현우네분식,4,남부,region2,서귀포시,21,서귀포시내,"서귀포, 서귀포올레시장, 고기국수, 비빔국수, 떡만두국, 라면, 김밥, 참치김밥, 김치김밥,고기국수, 김밥"
845,CNTS_200000000008373,c6,빵 싸들고 봄 나들이 <빵순이들의 성지 서귀포 베이커리 투어>,4,남부,region2,서귀포시,21,서귀포시내,"친구,휴식/힐링,쇼핑"
846,CNTS_000000000021200,c4,소반,4,남부,region2,서귀포시,21,서귀포시내,"제육볶음,된장찌개,고등어조림,정식,한식,음식,백반,김치전,한정식,샐러드,화장실,아주 어려움"
847,CONT_000000000500486,c1,웃세오름(족은오름),1,북부,region1,제주시,12,애월,"오름,걷기/등산,친구"
848,CONT_000000000501281,c4,성광식당,4,남부,region2,서귀포시,21,서귀포시내,"순대국밥,순두부,된장찌개,한식,음식,내장탕,순대,김치찌개,착한가격업소,공용주차장,현금결제,카드결제,화장실,편의점,음료대,아주 어려움,착한가격 업소"
849,CNTS_000000000018205,c3,탑팰리스호텔,1,북부,region1,제주시,11,제주시내,"호텔,숙소,공공와이파이존,양식레스토랑,주차장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터,승강기,장애인 전용 객실,아주 어려움"
850,CNTS_200000000012141,c6,"[같이가치 제주여행] 13. 천천히 즐겨보는 ""삼다도"" 제주",1,북부,region1,제주시,11,제주시내,"부모,커플,친구,혼자,아이"
851,CNTS_200000000007452,c4,산책하우스,1,북부,region1,제주시,12,애월,"커피,카페,무인카페,애월카페,공용주차장,현금결제,화장실,현금결제,커피,어린이 출입가능"
852,CNTS_000000000021412,c3,뱅디가름게스트하우스,2,동부,region2,서귀포시,17,성산,".,숙소,게스트하우스,민박,단체여행객,주차장,공공와이파이존,조식,농어촌민박,공용주차장,화장실,무료 WIFI,아주 어려움"
853,CONT_000000000500942,c3,수필하우스,2,동부,region1,제주시,16,구좌,"펜션,숙소,휴양펜션,독채,해수욕장,공공와이파이존,해변,갯벌체험학습장,정원,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
854,CNTS_000000000021710,c3,나무아래독채펜션,2,동부,region1,제주시,16,구좌,"숙소,휴양펜션,펜션,독채,주방기구,힐링,바비큐,공공와이파이존,온돌방,공용주차장,무료 WIFI"
855,CNTS_000000000001097,c4,대기정,4,남부,region2,서귀포시,21,서귀포시내,"은갈치,갈치조림,갈치구이,성게미역국,음식,제주갈치구이,제주갈치조림,생선구이정식,생선조림,성게비빔밥,전복돌솥밥,공용주차장,카드결제,화장실,무료 WIFI,아주 어려움"
856,CNTS_200000000014990,c2,낭만와인샵,1,북부,region1,제주시,11,제주시내,"제주시내, 용담, 와인, 와인샵"
857,CNTS_000000000021474,c3,브라운캐빈,1,북부,region1,제주시,12,애월,"숙소,바비큐,공공와이파이존,독채,펜션,휴양펜션,화장실"
858,CNTS_000000000020902,c3,씨스테이호텔,1,북부,region1,제주시,12,애월,"호텔,숙소,공공와이파이존,양식레스토랑,주차장,자연경관,목욕탕,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
859,CNTS_000000000022484,c3,라벤다호텔,4,남부,region2,서귀포시,21,서귀포시내,"호텔,숙소,주차장,공공와이파이존,휴양콘도,공용주차장,현금결제,카드결제,화장실,무료 WIFI"
860,CNTS_000000000022734,c3,게으르게,1,북부,region1,제주시,15,조천,"펜션,숙소,휴양펜션,힐링쉼터,자연경관,힐링,독채,공용주차장,무료 WIFI"
861,CNTS_000000000019274,c3,남쪽나라빌,4,남부,region2,서귀포시,24,중문,"펜션,숙소,휴양펜션,주방기구,바비큐,공항,단체여행객,농어촌민박,공용주차장,화장실,아주 어려움"
862,CNTS_000000000021002,c3,탱자탱자게스트하우스,1,북부,region1,제주시,12,애월,"휴식 , 애월, 게스트하우스,공용주차장,화장실,무료 WIFI,아주 어려움"
863,CONT_000000000500844,c3,또오크라,1,북부,region1,제주시,12,애월,"펜션,주차장,공공와이파이존,가족,바비큐,온돌방,숙소,공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,유도 및 안내시설,아주 어려움"
864,CNTS_200000000007508,c4,두루두루,1,북부,region1,제주시,11,제주시내,"조림,객주리조림,우럭조림,한치회,꼼장어구이,가오리무침,쥐치,현금결제,카드결제,화장실,카드결제,현금결제,객주리조림,어린이 출입가능"
865,CNTS_000000000021046,c4,수제홍과일모찌,1,북부,region1,제주시,11,제주시내,"찹쌀떡,모찌,과일모찌,음식,케이크,떡,공용주차장,아주 어려움"
866,CONT_000000000500736,c2,야호농수산,1,북부,region1,제주시,11,제주시내,"특산품,쇼핑,관광기념품,상점/상가,공용주차장,현금결제,카드결제,착한가격 업소"
867,CNTS_200000000011376,c4,팝업 플라자,1,북부,region1,제주시,11,제주시내,"휴식/힐링,커플,친구,아이,카페,음식,치즈케이크,떡볶이,주스,식당,케이크,덮밥,소불고기덮밥,제육덮밥,만두,감자전,열무국수,감자튀김,멘보샤,오징어튀김,닭강정,치즈칠리나쵸,햄버거,핫도그,치즈핫도그,밀크쉐이크,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,카드결제,현금결제,,영어,중국어,,단독접근가능,청각장애인 접근성,시각장애인 접근성,장애인 화장실,승강기,장애인 전용 주차장,쉬움,떡볶이,생과일 주스, 튀김, 아이스크림, 와플,어린이 출입가능,요청시 제공"
868,CONT_000000000500135,c1,"대왕산 (왕뫼, 왕메, 왕미)",2,동부,region2,서귀포시,17,성산,"부모,커플,혼자,친구,맑음,오름,아이"
869,CNTS_000000000022851,c1,4·3해원방사탑,1,북부,region1,제주시,11,제주시내,"4.3,문화유적지"
870,CONT_000000000500890,c3,바다파파,1,북부,region1,제주시,15,조천,"민박,독채,펜션,가족,바비큐,공공와이파이존,단체여행객,해수욕장,수상레저,공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
871,CNTS_200000000007613,c3,언니네여인숙,2,동부,region1,제주시,16,구좌,"게스트하우스,구좌,숙소,힐링,힐링쉼터,민박,농어촌민박,음식,현금결제,공용주차장,현금결제"
872,CNTS_000000000021076,c4,고망딱새,1,북부,region1,제주시,11,제주시내,"화덕피자,카페,쿠키,잼,음식,고르곤졸라화덕피자,마르게리타화덕피자,ゴルゴンゾーラ石窯ピザ,공용주차장,화장실,아주 어려움"
873,CNTS_000000000022360,c4,종이시계 카페,1,북부,region1,제주시,12,애월,"카페,커피,맥주,공용주차장,현금결제,카드결제,화장실"
874,CNTS_000000000022764,c4,매기의 추억,1,북부,region1,제주시,12,애월,"카페,커피,케이크,디저트,음식,치즈케이크,아메리카노,홍차,카페라떼"
875,CNTS_200000000011502,c6,제주마을산책 <성산읍> (하),1,북부,region1,제주시,12,애월,"마을,마을산책,성산,성산읍,서귀포시,잔디공장,아줄레주,김영갑갤러리,플레이스캠프,마을관광,봄"
876,CNTS_000000000022368,c3,중문빌리지펜션,4,남부,region2,서귀포시,21,서귀포시내,"펜션,숙소,바비큐,해수욕장,휴양펜션,힐링,중문관광단지,가족호텔,공용주차장,화장실,무료 WIFI"
877,CNTS_000000000019006,c3,아델리아빌,1,북부,region1,제주시,11,제주시내,"펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
878,CNTS_000000000021196,c4,오복떡집,1,북부,region1,제주시,11,제주시내,"떡집,오메기떡,떡,음식,꿀떡,시루떡,절편,무지개떡,공용주차장,아주 어려움"
879,CNTS_000000000022407,c4,루스트플레이스 제원점,1,북부,region1,제주시,11,제주시내,"파스타,피자,스테이크,양식,음식,샐러드,치킨샐러드,리코타치즈샐러드,고르곤졸라화덕피자,화덕피자,볶음밥,새우볶음밥,크림파스타,미트볼파스타,오일파스타,버섯샐러드,카프레제샐러드,까르보나라,봉골레파스타,빠네파스타,새우로제파스타,라구파스타,짬뽕파스타,알리오올리오파스타,해물볶음밥,돈가스,돈까스,치즈돈까스,함박스테이크,스테이크덮밥,등갈비,치킨스테이크,고르곤졸라피자,페퍼로니피자,콤비네이션피자"
880,CNTS_000000000019240,c3,제주펜션향림원,4,남부,region2,서귀포시,21,서귀포시내,"휴식 ,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
881,CNTS_200000000008835,c6,로컬투어 마을참견 1 <생태 조경사 김봉찬 삼촌의 효돈 생태 투어>,4,남부,region2,서귀포시,21,서귀포시내,"휴식/치유,청년,휴식/힐링"
882,CNTS_000000000022688,c4,해뜰,2,동부,region2,서귀포시,17,성산,"브런치,백년초음료,카페"
883,CONT_000000000500801,c3,꽃향기바다소리,3,서부,region1,제주시,14,한경,"펜션,숙소,휴양펜션,해수욕장,민박,독채,바비큐,무장애여행,편의시설,부대시설,주차장,공공와이파이존,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,단독접근가능,어려움"
884,CNTS_000000000018115,c3,더레드관광호텔,1,북부,region1,제주시,11,제주시내,"호텔,숙소,게스트하우스,모텔,양식레스토랑,엘리베이터,관광호텔,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,장애인 화장실,승강기,장애인 전용 주차장,장애인 전용 객실,어려움"
885,CNTS_200000000011254,c1,제주친구,4,남부,region2,서귀포시,21,서귀포시내,"커플,친구,체험관광,현금결제,카드결제,화장실,카드결제,현금결제,,,실외,중,체험,,3시간 이상"
886,CONT_000000000501263,c4,사방팔방,1,북부,region1,제주시,11,제주시내,"횟집,삼치회,고등어회,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,아주 어려움"
887,CNTS_000000000018539,c3,연지민박,2,동부,region3,섬 속의 섬,31,우도,"민박,현금결제,화장실,무료 WIFI,흡연구역,아주 어려움"
888,CNTS_300000000015886,c1,파인더웨이브,1,북부,region1,제주시,12,애월,"애월, 곽지, 서핑, 윈드서핑, 이색체험,실외,중,2~3시간"
889,CNTS_000000000022310,c2,다나한한복 앤 러블리베베,1,북부,region1,제주시,11,제주시내,"체험,공용주차장,화장실,무료 WIFI"
890,CONT_000000000501017,c3,이야기별방,2,동부,region1,제주시,16,구좌,"펜션,휴양펜션,해수욕장,해변,교통,공공와이파이존,단체여행객,가족,바비큐,해안도로,체험,자연경관,주차장,카페,물품보관서비스,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설"
891,CONT_000000000501138,c3,엘린호텔,1,북부,region1,제주시,11,제주시내,"호텔,숙소,공공와이파이존,주차장,공항,우수관광사업체,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단독접근가능,장애인 전용 리프트,승강기,쉬움,우수관광사업체"
892,CNTS_000000000021142,c3,포비네오두막게스트하우스,2,동부,region1,제주시,16,구좌,"휴식,숙소,게스트하우스,자연경관,민박,고향민박,공용주차장,현금결제"
893,CONT_000000000500872,c3,모멘토호텔,4,남부,region2,서귀포시,21,서귀포시내,"호텔,숙소,주차장,물품보관서비스,교통,공공와이파이존,자연경관,서귀포,공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,아주 어려움"
894,CNTS_200000000011480,c6,"[서귀포 건축문화기행] 9코스. 탐라의 중산간, 어떻게 살았을까?",4,남부,region2,서귀포시,21,서귀포시내,휴식/힐링
895,CNTS_000000000018121,c3,제주 호텔 더블유 탑동,1,북부,region1,제주시,11,제주시내,"호텔,숙소,게스트하우스,공항,편의시설,해변,자연경관,힐링,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터,단차없음,장애인 전용 리프트,장애인 화장실,승강기,장애인 전용 주차장,어려움"
896,CONT_000000000501295,c4,신동성식당,4,남부,region2,서귀포시,21,서귀포시내,"두루치기,돔베고기,흑돼지,음식,오겹살,고기국수,된장찌개,김치찌개,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움"
897,CONT_000000000500771,c3,IGH펜션,3,서부,region1,제주시,14,한경,"펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,장애인 전용 리프트,장애인 전용 주차장,어려움"
